fecha,mes,año,semana,trimestre,area_proceso,procesos_totales,procesos_documentados,porcentaje_documentacion,estado
2024-05-12,2024-05,2024,19,Q2,Gestión de Proyectos,8,7,90.84,Alto nivel
2024-05-12,2024-05,2024,19,Q2,Gestión de Requisitos,12,11,93.89,Alto nivel
2024-05-12,2024-05,2024,19,Q2,Desarrollo de Software,8,7,96.43,Alto nivel
2024-05-12,2024-05,2024,19,Q2,Gestión de Configuración,10,9,94.0,Alto nivel
2024-05-12,2024-05,2024,19,Q2,Aseguramiento de Calidad,11,10,91.99,Alto nivel
2024-05-12,2024-05,2024,19,Q2,Gestión de Riesgos,11,10,94.97,Alto nivel
2024-05-12,2024-05,2024,19,Q2,Gestión de Proveedores,13,11,88.56,Aceptable
2024-05-12,2024-05,2024,19,Q2,Medición y Análisis,8,7,92.63,Alto nivel
2024-05-12,2024-05,2024,19,Q2,Mejora de Procesos,11,10,93.2,Alto nivel
2024-05-12,2024-05,2024,19,Q2,Gestión de Recursos Humanos,10,9,94.61,Alto nivel
2024-05-19,2024-05,2024,20,Q2,Gestión de Proyectos,14,12,89.77,Aceptable
2024-05-19,2024-05,2024,20,Q2,Gestión de Requisitos,8,7,91.29,Alto nivel
2024-05-19,2024-05,2024,20,Q2,Desarrollo de Software,5,4,89.39,Aceptable
2024-05-19,2024-05,2024,20,Q2,Gestión de Configuración,7,6,96.13,Alto nivel
2024-05-19,2024-05,2024,20,Q2,Aseguramiento de Calidad,5,4,88.71,Aceptable
2024-05-19,2024-05,2024,20,Q2,Gestión de Riesgos,11,10,91.67,Alto nivel
2024-05-19,2024-05,2024,20,Q2,Gestión de Proveedores,6,5,88.33,Aceptable
2024-05-19,2024-05,2024,20,Q2,Medición y Análisis,5,4,94.64,Alto nivel
2024-05-19,2024-05,2024,20,Q2,Mejora de Procesos,6,5,95.04,Alto nivel
2024-05-19,2024-05,2024,20,Q2,Gestión de Recursos Humanos,14,12,90.41,Alto nivel
2024-05-26,2024-05,2024,21,Q2,Gestión de Proyectos,5,4,97.73,Alto nivel
2024-05-26,2024-05,2024,21,Q2,Gestión de Requisitos,8,7,91.2,Alto nivel
2024-05-26,2024-05,2024,21,Q2,Desarrollo de Software,5,4,95.79,Alto nivel
2024-05-26,2024-05,2024,21,Q2,Gestión de Configuración,13,11,87.92,Aceptable
2024-05-26,2024-05,2024,21,Q2,Aseguramiento de Calidad,11,10,94.22,Alto nivel
2024-05-26,2024-05,2024,21,Q2,Gestión de Riesgos,7,6,87.99,Aceptable
2024-05-26,2024-05,2024,21,Q2,Gestión de Proveedores,8,7,94.07,Alto nivel
2024-05-26,2024-05,2024,21,Q2,Medición y Análisis,8,7,92.69,Alto nivel
2024-05-26,2024-05,2024,21,Q2,Mejora de Procesos,6,5,97.33,Alto nivel
2024-05-26,2024-05,2024,21,Q2,Gestión de Recursos Humanos,6,5,89.73,Aceptable
2024-06-02,2024-06,2024,22,Q2,Gestión de Proyectos,10,9,92.87,Alto nivel
2024-06-02,2024-06,2024,22,Q2,Gestión de Requisitos,8,7,95.38,Alto nivel
2024-06-02,2024-06,2024,22,Q2,Desarrollo de Software,8,7,89.5,Aceptable
2024-06-02,2024-06,2024,22,Q2,Gestión de Configuración,7,6,88.61,Aceptable
2024-06-02,2024-06,2024,22,Q2,Aseguramiento de Calidad,5,4,90.35,Alto nivel
2024-06-02,2024-06,2024,22,Q2,Gestión de Riesgos,13,12,93.92,Alto nivel
2024-06-02,2024-06,2024,22,Q2,Gestión de Proveedores,11,10,96.97,Alto nivel
2024-06-02,2024-06,2024,22,Q2,Medición y Análisis,13,12,94.5,Alto nivel
2024-06-02,2024-06,2024,22,Q2,Mejora de Procesos,7,6,91.15,Alto nivel
2024-06-02,2024-06,2024,22,Q2,Gestión de Recursos Humanos,11,9,90.25,Alto nivel
2024-06-09,2024-06,2024,23,Q2,Gestión de Proyectos,14,12,89.11,Aceptable
2024-06-09,2024-06,2024,23,Q2,Gestión de Requisitos,11,10,97.92,Alto nivel
2024-06-09,2024-06,2024,23,Q2,Desarrollo de Software,12,11,93.71,Alto nivel
2024-06-09,2024-06,2024,23,Q2,Gestión de Configuración,12,11,94.04,Alto nivel
2024-06-09,2024-06,2024,23,Q2,Aseguramiento de Calidad,13,11,89.76,Aceptable
2024-06-09,2024-06,2024,23,Q2,Gestión de Riesgos,10,9,94.81,Alto nivel
2024-06-09,2024-06,2024,23,Q2,Gestión de Proveedores,12,11,95.41,Alto nivel
2024-06-09,2024-06,2024,23,Q2,Medición y Análisis,7,6,90.69,Alto nivel
2024-06-09,2024-06,2024,23,Q2,Mejora de Procesos,14,13,95.3,Alto nivel
2024-06-09,2024-06,2024,23,Q2,Gestión de Recursos Humanos,11,9,88.74,Aceptable
2024-06-16,2024-06,2024,24,Q2,Gestión de Proyectos,11,9,89.88,Aceptable
2024-06-16,2024-06,2024,24,Q2,Gestión de Requisitos,14,13,95.93,Alto nivel
2024-06-16,2024-06,2024,24,Q2,Desarrollo de Software,14,12,88.94,Aceptable
2024-06-16,2024-06,2024,24,Q2,Gestión de Configuración,10,9,94.64,Alto nivel
2024-06-16,2024-06,2024,24,Q2,Aseguramiento de Calidad,11,10,96.76,Alto nivel
2024-06-16,2024-06,2024,24,Q2,Gestión de Riesgos,8,7,92.97,Alto nivel
2024-06-16,2024-06,2024,24,Q2,Gestión de Proveedores,13,11,88.22,Aceptable
2024-06-16,2024-06,2024,24,Q2,Medición y Análisis,8,7,91.04,Alto nivel
2024-06-16,2024-06,2024,24,Q2,Mejora de Procesos,13,11,90.0,Alto nivel
2024-06-16,2024-06,2024,24,Q2,Gestión de Recursos Humanos,12,11,92.65,Alto nivel
2024-06-23,2024-06,2024,25,Q2,Gestión de Proyectos,8,7,94.6,Alto nivel
2024-06-23,2024-06,2024,25,Q2,Gestión de Requisitos,5,4,97.07,Alto nivel
2024-06-23,2024-06,2024,25,Q2,Desarrollo de Software,10,9,94.2,Alto nivel
2024-06-23,2024-06,2024,25,Q2,Gestión de Configuración,9,8,92.94,Alto nivel
2024-06-23,2024-06,2024,25,Q2,Aseguramiento de Calidad,11,9,90.19,Alto nivel
2024-06-23,2024-06,2024,25,Q2,Gestión de Riesgos,13,11,91.18,Alto nivel
2024-06-23,2024-06,2024,25,Q2,Gestión de Proveedores,7,6,89.04,Aceptable
2024-06-23,2024-06,2024,25,Q2,Medición y Análisis,11,9,88.57,Aceptable
2024-06-23,2024-06,2024,25,Q2,Mejora de Procesos,6,5,94.68,Alto nivel
2024-06-23,2024-06,2024,25,Q2,Gestión de Recursos Humanos,6,5,88.65,Aceptable
2024-06-30,2024-06,2024,26,Q2,Gestión de Proyectos,10,8,89.53,Aceptable
2024-06-30,2024-06,2024,26,Q2,Gestión de Requisitos,10,9,91.88,Alto nivel
2024-06-30,2024-06,2024,26,Q2,Desarrollo de Software,5,4,94.52,Alto nivel
2024-06-30,2024-06,2024,26,Q2,Gestión de Configuración,6,5,88.71,Aceptable
2024-06-30,2024-06,2024,26,Q2,Aseguramiento de Calidad,6,5,97.08,Alto nivel
2024-06-30,2024-06,2024,26,Q2,Gestión de Riesgos,10,9,95.03,Alto nivel
2024-06-30,2024-06,2024,26,Q2,Gestión de Proveedores,12,11,96.11,Alto nivel
2024-06-30,2024-06,2024,26,Q2,Medición y Análisis,8,7,97.67,Alto nivel
2024-06-30,2024-06,2024,26,Q2,Mejora de Procesos,12,11,97.05,Alto nivel
2024-06-30,2024-06,2024,26,Q2,Gestión de Recursos Humanos,13,12,94.18,Alto nivel
2024-07-07,2024-07,2024,27,Q3,Gestión de Proyectos,6,5,88.82,Aceptable
2024-07-07,2024-07,2024,27,Q3,Gestión de Requisitos,9,8,90.01,Alto nivel
2024-07-07,2024-07,2024,27,Q3,Desarrollo de Software,10,9,90.97,Alto nivel
2024-07-07,2024-07,2024,27,Q3,Gestión de Configuración,8,7,98.0,Alto nivel
2024-07-07,2024-07,2024,27,Q3,Aseguramiento de Calidad,13,11,89.33,Aceptable
2024-07-07,2024-07,2024,27,Q3,Gestión de Riesgos,12,10,89.86,Aceptable
2024-07-07,2024-07,2024,27,Q3,Gestión de Proveedores,5,4,97.61,Alto nivel
2024-07-07,2024-07,2024,27,Q3,Medición y Análisis,14,13,95.83,Alto nivel
2024-07-07,2024-07,2024,27,Q3,Mejora de Procesos,6,5,92.85,Alto nivel
2024-07-07,2024-07,2024,27,Q3,Gestión de Recursos Humanos,14,13,95.29,Alto nivel
2024-07-14,2024-07,2024,28,Q3,Gestión de Proyectos,13,11,91.42,Alto nivel
2024-07-14,2024-07,2024,28,Q3,Gestión de Requisitos,9,8,94.79,Alto nivel
2024-07-14,2024-07,2024,28,Q3,Desarrollo de Software,11,9,89.75,Aceptable
2024-07-14,2024-07,2024,28,Q3,Gestión de Configuración,13,11,89.55,Aceptable
2024-07-14,2024-07,2024,28,Q3,Aseguramiento de Calidad,11,10,97.44,Alto nivel
2024-07-14,2024-07,2024,28,Q3,Gestión de Riesgos,5,4,95.45,Alto nivel
2024-07-14,2024-07,2024,28,Q3,Gestión de Proveedores,6,5,98.0,Alto nivel
2024-07-14,2024-07,2024,28,Q3,Medición y Análisis,7,6,90.37,Alto nivel
2024-07-14,2024-07,2024,28,Q3,Mejora de Procesos,9,8,96.34,Alto nivel
2024-07-14,2024-07,2024,28,Q3,Gestión de Recursos Humanos,13,12,96.34,Alto nivel
2024-07-21,2024-07,2024,29,Q3,Gestión de Proyectos,10,9,92.23,Alto nivel
2024-07-21,2024-07,2024,29,Q3,Gestión de Requisitos,12,10,91.57,Alto nivel
2024-07-21,2024-07,2024,29,Q3,Desarrollo de Software,10,9,92.99,Alto nivel
2024-07-21,2024-07,2024,29,Q3,Gestión de Configuración,5,4,96.09,Alto nivel
2024-07-21,2024-07,2024,29,Q3,Aseguramiento de Calidad,7,6,92.64,Alto nivel
2024-07-21,2024-07,2024,29,Q3,Gestión de Riesgos,7,6,91.44,Alto nivel
2024-07-21,2024-07,2024,29,Q3,Gestión de Proveedores,6,5,94.6,Alto nivel
2024-07-21,2024-07,2024,29,Q3,Medición y Análisis,11,10,95.28,Alto nivel
2024-07-21,2024-07,2024,29,Q3,Mejora de Procesos,12,11,91.75,Alto nivel
2024-07-21,2024-07,2024,29,Q3,Gestión de Recursos Humanos,13,12,93.35,Alto nivel
2024-07-28,2024-07,2024,30,Q3,Gestión de Proyectos,11,10,96.88,Alto nivel
2024-07-28,2024-07,2024,30,Q3,Gestión de Requisitos,12,11,92.03,Alto nivel
2024-07-28,2024-07,2024,30,Q3,Desarrollo de Software,5,4,91.7,Alto nivel
2024-07-28,2024-07,2024,30,Q3,Gestión de Configuración,11,10,95.26,Alto nivel
2024-07-28,2024-07,2024,30,Q3,Aseguramiento de Calidad,7,6,94.45,Alto nivel
2024-07-28,2024-07,2024,30,Q3,Gestión de Riesgos,14,13,93.25,Alto nivel
2024-07-28,2024-07,2024,30,Q3,Gestión de Proveedores,5,4,95.97,Alto nivel
2024-07-28,2024-07,2024,30,Q3,Medición y Análisis,13,12,96.17,Alto nivel
2024-07-28,2024-07,2024,30,Q3,Mejora de Procesos,10,9,93.95,Alto nivel
2024-07-28,2024-07,2024,30,Q3,Gestión de Recursos Humanos,6,5,92.03,Alto nivel
2024-08-04,2024-08,2024,31,Q3,Gestión de Proyectos,13,12,96.16,Alto nivel
2024-08-04,2024-08,2024,31,Q3,Gestión de Requisitos,13,12,94.78,Alto nivel
2024-08-04,2024-08,2024,31,Q3,Desarrollo de Software,11,9,89.97,Aceptable
2024-08-04,2024-08,2024,31,Q3,Gestión de Configuración,14,13,93.31,Alto nivel
2024-08-04,2024-08,2024,31,Q3,Aseguramiento de Calidad,12,11,98.0,Alto nivel
2024-08-04,2024-08,2024,31,Q3,Gestión de Riesgos,11,9,89.97,Aceptable
2024-08-04,2024-08,2024,31,Q3,Gestión de Proveedores,10,9,94.22,Alto nivel
2024-08-04,2024-08,2024,31,Q3,Medición y Análisis,14,12,90.92,Alto nivel
2024-08-04,2024-08,2024,31,Q3,Mejora de Procesos,13,11,91.21,Alto nivel
2024-08-04,2024-08,2024,31,Q3,Gestión de Recursos Humanos,13,11,89.93,Aceptable
2024-08-11,2024-08,2024,32,Q3,Gestión de Proyectos,7,6,97.02,Alto nivel
2024-08-11,2024-08,2024,32,Q3,Gestión de Requisitos,8,7,90.94,Alto nivel
2024-08-11,2024-08,2024,32,Q3,Desarrollo de Software,14,12,92.12,Alto nivel
2024-08-11,2024-08,2024,32,Q3,Gestión de Configuración,10,8,89.49,Aceptable
2024-08-11,2024-08,2024,32,Q3,Aseguramiento de Calidad,6,5,93.7,Alto nivel
2024-08-11,2024-08,2024,32,Q3,Gestión de Riesgos,11,9,89.87,Aceptable
2024-08-11,2024-08,2024,32,Q3,Gestión de Proveedores,7,6,92.68,Alto nivel
2024-08-11,2024-08,2024,32,Q3,Medición y Análisis,8,7,97.72,Alto nivel
2024-08-11,2024-08,2024,32,Q3,Mejora de Procesos,10,9,91.97,Alto nivel
2024-08-11,2024-08,2024,32,Q3,Gestión de Recursos Humanos,6,5,94.71,Alto nivel
2024-08-18,2024-08,2024,33,Q3,Gestión de Proyectos,8,7,98.0,Alto nivel
2024-08-18,2024-08,2024,33,Q3,Gestión de Requisitos,14,13,93.25,Alto nivel
2024-08-18,2024-08,2024,33,Q3,Desarrollo de Software,7,6,97.11,Alto nivel
2024-08-18,2024-08,2024,33,Q3,Gestión de Configuración,13,12,94.6,Alto nivel
2024-08-18,2024-08,2024,33,Q3,Aseguramiento de Calidad,7,6,91.93,Alto nivel
2024-08-18,2024-08,2024,33,Q3,Gestión de Riesgos,10,9,95.01,Alto nivel
2024-08-18,2024-08,2024,33,Q3,Gestión de Proveedores,8,7,93.9,Alto nivel
2024-08-18,2024-08,2024,33,Q3,Medición y Análisis,9,8,90.0,Aceptable
2024-08-18,2024-08,2024,33,Q3,Mejora de Procesos,9,8,97.01,Alto nivel
2024-08-18,2024-08,2024,33,Q3,Gestión de Recursos Humanos,7,6,93.35,Alto nivel
2024-08-25,2024-08,2024,34,Q3,Gestión de Proyectos,8,7,91.97,Alto nivel
2024-08-25,2024-08,2024,34,Q3,Gestión de Requisitos,8,7,95.43,Alto nivel
2024-08-25,2024-08,2024,34,Q3,Desarrollo de Software,7,6,98.0,Alto nivel
2024-08-25,2024-08,2024,34,Q3,Gestión de Configuración,10,9,93.0,Alto nivel
2024-08-25,2024-08,2024,34,Q3,Aseguramiento de Calidad,10,9,93.7,Alto nivel
2024-08-25,2024-08,2024,34,Q3,Gestión de Riesgos,13,12,93.14,Alto nivel
2024-08-25,2024-08,2024,34,Q3,Gestión de Proveedores,7,6,94.76,Alto nivel
2024-08-25,2024-08,2024,34,Q3,Medición y Análisis,7,6,96.66,Alto nivel
2024-08-25,2024-08,2024,34,Q3,Mejora de Procesos,8,7,96.63,Alto nivel
2024-08-25,2024-08,2024,34,Q3,Gestión de Recursos Humanos,14,13,95.02,Alto nivel
2024-09-01,2024-09,2024,35,Q3,Gestión de Proyectos,11,10,91.41,Alto nivel
2024-09-01,2024-09,2024,35,Q3,Gestión de Requisitos,14,12,90.0,Aceptable
2024-09-01,2024-09,2024,35,Q3,Desarrollo de Software,6,5,98.0,Alto nivel
2024-09-01,2024-09,2024,35,Q3,Gestión de Configuración,10,9,95.74,Alto nivel
2024-09-01,2024-09,2024,35,Q3,Aseguramiento de Calidad,5,4,92.98,Alto nivel
2024-09-01,2024-09,2024,35,Q3,Gestión de Riesgos,5,4,94.3,Alto nivel
2024-09-01,2024-09,2024,35,Q3,Gestión de Proveedores,10,9,95.58,Alto nivel
2024-09-01,2024-09,2024,35,Q3,Medición y Análisis,12,11,94.9,Alto nivel
2024-09-01,2024-09,2024,35,Q3,Mejora de Procesos,11,10,95.98,Alto nivel
2024-09-01,2024-09,2024,35,Q3,Gestión de Recursos Humanos,8,7,90.88,Alto nivel
2024-09-08,2024-09,2024,36,Q3,Gestión de Proyectos,6,5,92.29,Alto nivel
2024-09-08,2024-09,2024,36,Q3,Gestión de Requisitos,14,13,98.0,Alto nivel
2024-09-08,2024-09,2024,36,Q3,Desarrollo de Software,6,5,92.31,Alto nivel
2024-09-08,2024-09,2024,36,Q3,Gestión de Configuración,13,12,94.87,Alto nivel
2024-09-08,2024-09,2024,36,Q3,Aseguramiento de Calidad,14,13,94.55,Alto nivel
2024-09-08,2024-09,2024,36,Q3,Gestión de Riesgos,9,8,96.3,Alto nivel
2024-09-08,2024-09,2024,36,Q3,Gestión de Proveedores,12,11,98.0,Alto nivel
2024-09-08,2024-09,2024,36,Q3,Medición y Análisis,8,7,90.69,Alto nivel
2024-09-08,2024-09,2024,36,Q3,Mejora de Procesos,13,11,91.79,Alto nivel
2024-09-08,2024-09,2024,36,Q3,Gestión de Recursos Humanos,9,8,95.82,Alto nivel
2024-09-15,2024-09,2024,37,Q3,Gestión de Proyectos,6,5,95.02,Alto nivel
2024-09-15,2024-09,2024,37,Q3,Gestión de Requisitos,12,11,96.04,Alto nivel
2024-09-15,2024-09,2024,37,Q3,Desarrollo de Software,8,7,98.0,Alto nivel
2024-09-15,2024-09,2024,37,Q3,Gestión de Configuración,7,6,92.07,Alto nivel
2024-09-15,2024-09,2024,37,Q3,Aseguramiento de Calidad,12,11,91.91,Alto nivel
2024-09-15,2024-09,2024,37,Q3,Gestión de Riesgos,13,11,91.38,Alto nivel
2024-09-15,2024-09,2024,37,Q3,Gestión de Proveedores,8,7,92.26,Alto nivel
2024-09-15,2024-09,2024,37,Q3,Medición y Análisis,11,9,89.54,Aceptable
2024-09-15,2024-09,2024,37,Q3,Mejora de Procesos,14,13,95.62,Alto nivel
2024-09-15,2024-09,2024,37,Q3,Gestión de Recursos Humanos,13,11,91.16,Alto nivel
2024-09-22,2024-09,2024,38,Q3,Gestión de Proyectos,13,12,95.57,Alto nivel
2024-09-22,2024-09,2024,38,Q3,Gestión de Requisitos,14,13,95.25,Alto nivel
2024-09-22,2024-09,2024,38,Q3,Desarrollo de Software,5,4,98.0,Alto nivel
2024-09-22,2024-09,2024,38,Q3,Gestión de Configuración,12,11,95.9,Alto nivel
2024-09-22,2024-09,2024,38,Q3,Aseguramiento de Calidad,10,9,93.44,Alto nivel
2024-09-22,2024-09,2024,38,Q3,Gestión de Riesgos,7,6,94.38,Alto nivel
2024-09-22,2024-09,2024,38,Q3,Gestión de Proveedores,9,8,97.72,Alto nivel
2024-09-22,2024-09,2024,38,Q3,Medición y Análisis,9,8,98.0,Alto nivel
2024-09-22,2024-09,2024,38,Q3,Mejora de Procesos,8,7,98.0,Alto nivel
2024-09-22,2024-09,2024,38,Q3,Gestión de Recursos Humanos,11,10,92.47,Alto nivel
2024-09-29,2024-09,2024,39,Q3,Gestión de Proyectos,7,6,91.42,Alto nivel
2024-09-29,2024-09,2024,39,Q3,Gestión de Requisitos,12,11,96.55,Alto nivel
2024-09-29,2024-09,2024,39,Q3,Desarrollo de Software,8,7,96.99,Alto nivel
2024-09-29,2024-09,2024,39,Q3,Gestión de Configuración,12,11,94.0,Alto nivel
2024-09-29,2024-09,2024,39,Q3,Aseguramiento de Calidad,5,4,93.49,Alto nivel
2024-09-29,2024-09,2024,39,Q3,Gestión de Riesgos,6,5,96.8,Alto nivel
2024-09-29,2024-09,2024,39,Q3,Gestión de Proveedores,6,5,94.67,Alto nivel
2024-09-29,2024-09,2024,39,Q3,Medición y Análisis,9,8,91.61,Alto nivel
2024-09-29,2024-09,2024,39,Q3,Mejora de Procesos,14,13,93.69,Alto nivel
2024-09-29,2024-09,2024,39,Q3,Gestión de Recursos Humanos,7,6,93.04,Alto nivel
2024-10-06,2024-10,2024,40,Q4,Gestión de Proyectos,7,6,95.42,Alto nivel
2024-10-06,2024-10,2024,40,Q4,Gestión de Requisitos,14,13,97.76,Alto nivel
2024-10-06,2024-10,2024,40,Q4,Desarrollo de Software,14,13,97.92,Alto nivel
2024-10-06,2024-10,2024,40,Q4,Gestión de Configuración,13,12,95.91,Alto nivel
2024-10-06,2024-10,2024,40,Q4,Aseguramiento de Calidad,12,11,97.54,Alto nivel
2024-10-06,2024-10,2024,40,Q4,Gestión de Riesgos,10,9,98.0,Alto nivel
2024-10-06,2024-10,2024,40,Q4,Gestión de Proveedores,5,4,92.36,Alto nivel
2024-10-06,2024-10,2024,40,Q4,Medición y Análisis,6,5,96.17,Alto nivel
2024-10-06,2024-10,2024,40,Q4,Mejora de Procesos,9,8,95.46,Alto nivel
2024-10-06,2024-10,2024,40,Q4,Gestión de Recursos Humanos,11,10,97.12,Alto nivel
2024-10-13,2024-10,2024,41,Q4,Gestión de Proyectos,10,9,98.0,Alto nivel
2024-10-13,2024-10,2024,41,Q4,Gestión de Requisitos,14,13,97.14,Alto nivel
2024-10-13,2024-10,2024,41,Q4,Desarrollo de Software,10,9,95.43,Alto nivel
2024-10-13,2024-10,2024,41,Q4,Gestión de Configuración,9,8,98.0,Alto nivel
2024-10-13,2024-10,2024,41,Q4,Aseguramiento de Calidad,12,11,96.23,Alto nivel
2024-10-13,2024-10,2024,41,Q4,Gestión de Riesgos,12,11,93.0,Alto nivel
2024-10-13,2024-10,2024,41,Q4,Gestión de Proveedores,13,12,92.68,Alto nivel
2024-10-13,2024-10,2024,41,Q4,Medición y Análisis,6,5,91.34,Alto nivel
2024-10-13,2024-10,2024,41,Q4,Mejora de Procesos,8,7,94.03,Alto nivel
2024-10-13,2024-10,2024,41,Q4,Gestión de Recursos Humanos,14,13,95.21,Alto nivel
2024-10-20,2024-10,2024,42,Q4,Gestión de Proyectos,11,10,93.98,Alto nivel
2024-10-20,2024-10,2024,42,Q4,Gestión de Requisitos,9,8,98.0,Alto nivel
2024-10-20,2024-10,2024,42,Q4,Desarrollo de Software,9,8,98.0,Alto nivel
2024-10-20,2024-10,2024,42,Q4,Gestión de Configuración,7,6,98.0,Alto nivel
2024-10-20,2024-10,2024,42,Q4,Aseguramiento de Calidad,7,6,94.45,Alto nivel
2024-10-20,2024-10,2024,42,Q4,Gestión de Riesgos,7,6,96.44,Alto nivel
2024-10-20,2024-10,2024,42,Q4,Gestión de Proveedores,13,12,93.84,Alto nivel
2024-10-20,2024-10,2024,42,Q4,Medición y Análisis,5,4,94.18,Alto nivel
2024-10-20,2024-10,2024,42,Q4,Mejora de Procesos,6,5,95.01,Alto nivel
2024-10-20,2024-10,2024,42,Q4,Gestión de Recursos Humanos,12,11,95.11,Alto nivel
2024-10-27,2024-10,2024,43,Q4,Gestión de Proyectos,12,10,91.3,Alto nivel
2024-10-27,2024-10,2024,43,Q4,Gestión de Requisitos,10,9,93.85,Alto nivel
2024-10-27,2024-10,2024,43,Q4,Desarrollo de Software,7,6,95.14,Alto nivel
2024-10-27,2024-10,2024,43,Q4,Gestión de Configuración,11,10,94.07,Alto nivel
2024-10-27,2024-10,2024,43,Q4,Aseguramiento de Calidad,5,4,98.0,Alto nivel
2024-10-27,2024-10,2024,43,Q4,Gestión de Riesgos,7,6,97.08,Alto nivel
2024-10-27,2024-10,2024,43,Q4,Gestión de Proveedores,12,10,90.18,Alto nivel
2024-10-27,2024-10,2024,43,Q4,Medición y Análisis,6,5,97.54,Alto nivel
2024-10-27,2024-10,2024,43,Q4,Mejora de Procesos,8,7,96.94,Alto nivel
2024-10-27,2024-10,2024,43,Q4,Gestión de Recursos Humanos,9,8,91.87,Alto nivel
2024-11-03,2024-11,2024,44,Q4,Gestión de Proyectos,11,10,97.5,Alto nivel
2024-11-03,2024-11,2024,44,Q4,Gestión de Requisitos,14,13,95.26,Alto nivel
2024-11-03,2024-11,2024,44,Q4,Desarrollo de Software,12,11,96.32,Alto nivel
2024-11-03,2024-11,2024,44,Q4,Gestión de Configuración,6,5,96.06,Alto nivel
2024-11-03,2024-11,2024,44,Q4,Aseguramiento de Calidad,8,7,92.3,Alto nivel
2024-11-03,2024-11,2024,44,Q4,Gestión de Riesgos,14,13,96.99,Alto nivel
2024-11-03,2024-11,2024,44,Q4,Gestión de Proveedores,13,12,98.0,Alto nivel
2024-11-03,2024-11,2024,44,Q4,Medición y Análisis,6,5,95.77,Alto nivel
2024-11-03,2024-11,2024,44,Q4,Mejora de Procesos,8,7,92.43,Alto nivel
2024-11-03,2024-11,2024,44,Q4,Gestión de Recursos Humanos,13,12,96.44,Alto nivel
2024-11-10,2024-11,2024,45,Q4,Gestión de Proyectos,9,8,94.01,Alto nivel
2024-11-10,2024-11,2024,45,Q4,Gestión de Requisitos,5,4,92.07,Alto nivel
2024-11-10,2024-11,2024,45,Q4,Desarrollo de Software,11,10,98.0,Alto nivel
2024-11-10,2024-11,2024,45,Q4,Gestión de Configuración,12,11,94.87,Alto nivel
2024-11-10,2024-11,2024,45,Q4,Aseguramiento de Calidad,8,7,97.0,Alto nivel
2024-11-10,2024-11,2024,45,Q4,Gestión de Riesgos,9,8,98.0,Alto nivel
2024-11-10,2024-11,2024,45,Q4,Gestión de Proveedores,13,11,90.54,Alto nivel
2024-11-10,2024-11,2024,45,Q4,Medición y Análisis,9,8,96.45,Alto nivel
2024-11-10,2024-11,2024,45,Q4,Mejora de Procesos,7,6,92.37,Alto nivel
2024-11-10,2024-11,2024,45,Q4,Gestión de Recursos Humanos,5,4,92.34,Alto nivel
2024-11-17,2024-11,2024,46,Q4,Gestión de Proyectos,14,13,97.53,Alto nivel
2024-11-17,2024-11,2024,46,Q4,Gestión de Requisitos,5,4,91.74,Alto nivel
2024-11-17,2024-11,2024,46,Q4,Desarrollo de Software,8,7,93.27,Alto nivel
2024-11-17,2024-11,2024,46,Q4,Gestión de Configuración,8,7,98.0,Alto nivel
2024-11-17,2024-11,2024,46,Q4,Aseguramiento de Calidad,6,5,98.0,Alto nivel
2024-11-17,2024-11,2024,46,Q4,Gestión de Riesgos,8,7,98.0,Alto nivel
2024-11-17,2024-11,2024,46,Q4,Gestión de Proveedores,13,12,93.09,Alto nivel
2024-11-17,2024-11,2024,46,Q4,Medición y Análisis,7,6,91.68,Alto nivel
2024-11-17,2024-11,2024,46,Q4,Mejora de Procesos,5,4,92.82,Alto nivel
2024-11-17,2024-11,2024,46,Q4,Gestión de Recursos Humanos,14,12,90.84,Alto nivel
2024-11-24,2024-11,2024,47,Q4,Gestión de Proyectos,8,7,90.83,Alto nivel
2024-11-24,2024-11,2024,47,Q4,Gestión de Requisitos,11,10,98.0,Alto nivel
2024-11-24,2024-11,2024,47,Q4,Desarrollo de Software,6,5,96.53,Alto nivel
2024-11-24,2024-11,2024,47,Q4,Gestión de Configuración,14,13,94.08,Alto nivel
2024-11-24,2024-11,2024,47,Q4,Aseguramiento de Calidad,7,6,96.23,Alto nivel
2024-11-24,2024-11,2024,47,Q4,Gestión de Riesgos,12,11,98.0,Alto nivel
2024-11-24,2024-11,2024,47,Q4,Gestión de Proveedores,12,10,90.93,Alto nivel
2024-11-24,2024-11,2024,47,Q4,Medición y Análisis,9,8,93.56,Alto nivel
2024-11-24,2024-11,2024,47,Q4,Mejora de Procesos,9,8,94.61,Alto nivel
2024-11-24,2024-11,2024,47,Q4,Gestión de Recursos Humanos,14,13,98.0,Alto nivel
2024-12-01,2024-12,2024,48,Q4,Gestión de Proyectos,10,9,96.18,Alto nivel
2024-12-01,2024-12,2024,48,Q4,Gestión de Requisitos,6,5,96.11,Alto nivel
2024-12-01,2024-12,2024,48,Q4,Desarrollo de Software,12,11,97.71,Alto nivel
2024-12-01,2024-12,2024,48,Q4,Gestión de Configuración,7,6,94.52,Alto nivel
2024-12-01,2024-12,2024,48,Q4,Aseguramiento de Calidad,6,5,94.17,Alto nivel
2024-12-01,2024-12,2024,48,Q4,Gestión de Riesgos,13,12,97.15,Alto nivel
2024-12-01,2024-12,2024,48,Q4,Gestión de Proveedores,6,5,92.18,Alto nivel
